Municipio,Tipo de establecimiento,Periodo,DATA
Hornillos de Cameros,Agencias de viajes,2018,
Hornillos de Cameros,Agencias de viajes,2019,
Hornillos de Cameros,Agencias de viajes,2020,
Hornillos de Cameros,Agencias de viajes,2021,
Hornillos de Cameros,Agencias de viajes,2022,
Hornillos de Cameros,Agencias de viajes,2023,
Hornillos de Cameros,Agencias de viajes,2024,
Hornillos de Cameros,Empresas organizadoras de congresos y reuniones,2009,
Hornillos de Cameros,Empresas organizadoras de congresos y reuniones,2010,
Hornillos de Cameros,Empresas organizadoras de congresos y reuniones,2011,
Hornillos de Cameros,Empresas organizadoras de congresos y reuniones,2012,
Hornillos de Cameros,Empresas organizadoras de congresos y reuniones,2013,
Hornillos de Cameros,Empresas organizadoras de congresos y reuniones,2014,
Hornillos de Cameros,Empresas organizadoras de congresos y reuniones,2015,
Hornillos de Cameros,Empresas organizadoras de congresos y reuniones,2016,
Hornillos de Cameros,Empresas organizadoras de congresos y reuniones,2017,
Hornillos de Cameros,Empresas organizadoras de congresos y reuniones,2018,
Hornillos de Cameros,Empresas organizadoras de congresos y reuniones,2019,
Hornillos de Cameros,Empresas organizadoras de congresos y reuniones,2020,
Hornillos de Cameros,Empresas organizadoras de congresos y reuniones,2021,
Hornillos de Cameros,Empresas organizadoras de congresos y reuniones,2022,
Hornillos de Cameros,Empresas organizadoras de congresos y reuniones,2023,
Hornillos de Cameros,Empresas organizadoras de congresos y reuniones,2024,
Hornillos de Cameros,Turismo activo,2009,
Hornillos de Cameros,Turismo activo,2010,
Hornillos de Cameros,Turismo activo,2011,
Hornillos de Cameros,Turismo activo,2012,
Hornillos de Cameros,Turismo activo,2013,
Hornillos de Cameros,Turismo activo,2014,
Hornillos de Cameros,Turismo activo,2015,
Hornillos de Cameros,Turismo activo,2016,
Hornillos de Cameros,Turismo activo,2017,
Hornillos de Cameros,Turismo activo,2018,
Hornillos de Cameros,Turismo activo,2019,
Hornillos de Cameros,Turismo activo,2020,
Hornillos de Cameros,Turismo activo,2021,
Hornillos de Cameros,Turismo activo,2022,
Hornillos de Cameros,Turismo activo,2023,
Hornillos de Cameros,Turismo activo,2024,
Hornos de Moncalvillo,Agencias de viajes,2009,
Hornos de Moncalvillo,Agencias de viajes,2010,
Hornos de Moncalvillo,Agencias de viajes,2011,
Hornos de Moncalvillo,Agencias de viajes,2012,
Hornos de Moncalvillo,Agencias de viajes,2013,
Hornos de Moncalvillo,Agencias de viajes,2014,
Hornos de Moncalvillo,Agencias de viajes,2015,
Hornos de Moncalvillo,Agencias de viajes,2016,
Hornos de Moncalvillo,Agencias de viajes,2017,
Hornos de Moncalvillo,Agencias de viajes,2018,
Hornos de Moncalvillo,Agencias de viajes,2019,
Hornos de Moncalvillo,Agencias de viajes,2020,
Hornos de Moncalvillo,Agencias de viajes,2021,
Hornos de Moncalvillo,Agencias de viajes,2022,
Hornos de Moncalvillo,Agencias de viajes,2023,
Hornos de Moncalvillo,Agencias de viajes,2024,
Hornos de Moncalvillo,Empresas organizadoras de congresos y reuniones,2009,
Hornos de Moncalvillo,Empresas organizadoras de congresos y reuniones,2010,
Hornos de Moncalvillo,Empresas organizadoras de congresos y reuniones,2011,
Hornos de Moncalvillo,Empresas organizadoras de congresos y reuniones,2012,
Hornos de Moncalvillo,Empresas organizadoras de congresos y reuniones,2013,
Hornos de Moncalvillo,Empresas organizadoras de congresos y reuniones,2014,
Hornos de Moncalvillo,Empresas organizadoras de congresos y reuniones,2015,
Hornos de Moncalvillo,Empresas organizadoras de congresos y reuniones,2016,
Hornos de Moncalvillo,Empresas organizadoras de congresos y reuniones,2017,
Hornos de Moncalvillo,Empresas organizadoras de congresos y reuniones,2018,
Hornos de Moncalvillo,Empresas organizadoras de congresos y reuniones,2019,
Hornos de Moncalvillo,Empresas organizadoras de congresos y reuniones,2020,
Hornos de Moncalvillo,Empresas organizadoras de congresos y reuniones,2021,
Hornos de Moncalvillo,Empresas organizadoras de congresos y reuniones,2022,
Hornos de Moncalvillo,Empresas organizadoras de congresos y reuniones,2023,
Hornos de Moncalvillo,Empresas organizadoras de congresos y reuniones,2024,
Hornos de Moncalvillo,Turismo activo,2009,1
Hornos de Moncalvillo,Turismo activo,2010,1
Hornos de Moncalvillo,Turismo activo,2011,1
Hornos de Moncalvillo,Turismo activo,2012,1
Hornos de Moncalvillo,Turismo activo,2013,1
Hornos de Moncalvillo,Turismo activo,2014,1
Hornos de Moncalvillo,Turismo activo,2015,1
Hornos de Moncalvillo,Turismo activo,2016,1
Hornos de Moncalvillo,Turismo activo,2017,1
Hornos de Moncalvillo,Turismo activo,2018,1
Hornos de Moncalvillo,Turismo activo,2019,1
Hornos de Moncalvillo,Turismo activo,2020,1
Hornos de Moncalvillo,Turismo activo,2021,1
Hornos de Moncalvillo,Turismo activo,2022,1
Hornos de Moncalvillo,Turismo activo,2023,1
Hornos de Moncalvillo,Turismo activo,2024,1
Huércanos,Agencias de viajes,2009,
Huércanos,Agencias de viajes,2010,
Huércanos,Agencias de viajes,2011,
Huércanos,Agencias de viajes,2012,
Huércanos,Agencias de viajes,2013,1
Huércanos,Agencias de viajes,2014,1
Huércanos,Agencias de viajes,2015,1
Huércanos,Agencias de viajes,2016,
Huércanos,Agencias de viajes,2017,
Huércanos,Agencias de viajes,2018,
Huércanos,Agencias de viajes,2019,
Huércanos,Agencias de viajes,2020,
Huércanos,Agencias de viajes,2021,
Huércanos,Agencias de viajes,2022,
Huércanos,Agencias de viajes,2023,
Huércanos,Agencias de viajes,2024,
Huércanos,Empresas organizadoras de congresos y reuniones,2009,
Huércanos,Empresas organizadoras de congresos y reuniones,2010,
Huércanos,Empresas organizadoras de congresos y reuniones,2011,
Huércanos,Empresas organizadoras de congresos y reuniones,2012,
Huércanos,Empresas organizadoras de congresos y reuniones,2013,
Huércanos,Empresas organizadoras de congresos y reuniones,2014,
Huércanos,Empresas organizadoras de congresos y reuniones,2015,
Huércanos,Empresas organizadoras de congresos y reuniones,2016,
Huércanos,Empresas organizadoras de congresos y reuniones,2017,
Huércanos,Empresas organizadoras de congresos y reuniones,2018,
Huércanos,Empresas organizadoras de congresos y reuniones,2019,
Huércanos,Empresas organizadoras de congresos y reuniones,2020,
Huércanos,Empresas organizadoras de congresos y reuniones,2021,
Huércanos,Empresas organizadoras de congresos y reuniones,2022,
Huércanos,Empresas organizadoras de congresos y reuniones,2023,
Huércanos,Empresas organizadoras de congresos y reuniones,2024,
Huércanos,Turismo activo,2009,
Huércanos,Turismo activo,2010,
Huércanos,Turismo activo,2011,
Huércanos,Turismo activo,2012,
Huércanos,Turismo activo,2013,
Huércanos,Turismo activo,2014,
Huércanos,Turismo activo,2015,
Huércanos,Turismo activo,2016,
Huércanos,Turismo activo,2017,
Huércanos,Turismo activo,2018,
Huércanos,Turismo activo,2019,
Huércanos,Turismo activo,2020,
Huércanos,Turismo activo,2021,
Huércanos,Turismo activo,2022,
Huércanos,Turismo activo,2023,
Huércanos,Turismo activo,2024,
Igea,Agencias de viajes,2009,
Igea,Agencias de viajes,2010,
Igea,Agencias de viajes,2011,
Igea,Agencias de viajes,2012,
Igea,Agencias de viajes,2013,
Igea,Agencias de viajes,2014,
Igea,Agencias de viajes,2015,
Igea,Agencias de viajes,2016,
Igea,Agencias de viajes,2017,
Igea,Agencias de viajes,2018,
Igea,Agencias de viajes,2019,
Igea,Agencias de viajes,2020,
Igea,Agencias de viajes,2021,
Igea,Agencias de viajes,2022,
Igea,Agencias de viajes,2023,
Igea,Agencias de viajes,2024,
Igea,Empresas organizadoras de congresos y reuniones,2009,
Igea,Empresas organizadoras de congresos y reuniones,2010,
Igea,Empresas organizadoras de congresos y reuniones,2011,
Igea,Empresas organizadoras de congresos y reuniones,2012,
Igea,Empresas organizadoras de congresos y reuniones,2013,
Igea,Empresas organizadoras de congresos y reuniones,2014,
Igea,Empresas organizadoras de congresos y reuniones,2015,
Igea,Empresas organizadoras de congresos y reuniones,2016,
Igea,Empresas organizadoras de congresos y reuniones,2017,
Igea,Empresas organizadoras de congresos y reuniones,2018,
Igea,Empresas organizadoras de congresos y reuniones,2019,
Igea,Empresas organizadoras de congresos y reuniones,2020,
Igea,Empresas organizadoras de congresos y reuniones,2021,
Igea,Empresas organizadoras de congresos y reuniones,2022,
Igea,Empresas organizadoras de congresos y reuniones,2023,
Igea,Empresas organizadoras de congresos y reuniones,2024,
Igea,Turismo activo,2009,
Igea,Turismo activo,2010,
Igea,Turismo activo,2011,
Igea,Turismo activo,2012,
Igea,Turismo activo,2013,
Igea,Turismo activo,2014,
Igea,Turismo activo,2015,
Igea,Turismo activo,2016,
Igea,Turismo activo,2017,
Igea,Turismo activo,2018,
Igea,Turismo activo,2019,
Igea,Turismo activo,2020,
Igea,Turismo activo,2021,
Igea,Turismo activo,2022,
Igea,Turismo activo,2023,
Igea,Turismo activo,2024,
Jalón de Cameros,Agencias de viajes,2009,
Jalón de Cameros,Agencias de viajes,2010,
Jalón de Cameros,Agencias de viajes,2011,
Jalón de Cameros,Agencias de viajes,2012,
Jalón de Cameros,Agencias de viajes,2013,
Jalón de Cameros,Agencias de viajes,2014,
Jalón de Cameros,Agencias de viajes,2015,
Jalón de Cameros,Agencias de viajes,2016,
Jalón de Cameros,Agencias de viajes,2017,
Jalón de Cameros,Agencias de viajes,2018,
Jalón de Cameros,Agencias de viajes,2019,
Jalón de Cameros,Agencias de viajes,2020,
Jalón de Cameros,Agencias de viajes,2021,
Jalón de Cameros,Agencias de viajes,2022,
Jalón de Cameros,Agencias de viajes,2023,
Jalón de Cameros,Agencias de viajes,2024,
Jalón de Cameros,Empresas organizadoras de congresos y reuniones,2009,
Jalón de Cameros,Empresas organizadoras de congresos y reuniones,2010,
Jalón de Cameros,Empresas organizadoras de congresos y reuniones,2011,
Jalón de Cameros,Empresas organizadoras de congresos y reuniones,2012,
Jalón de Cameros,Empresas organizadoras de congresos y reuniones,2013,
Jalón de Cameros,Empresas organizadoras de congresos y reuniones,2014,
Jalón de Cameros,Empresas organizadoras de congresos y reuniones,2015,
Jalón de Cameros,Empresas organizadoras de congresos y reuniones,2016,
Jalón de Cameros,Empresas organizadoras de congresos y reuniones,2017,
Jalón de Cameros,Empresas organizadoras de congresos y reuniones,2018,
Jalón de Cameros,Empresas organizadoras de congresos y reuniones,2019,
Jalón de Cameros,Empresas organizadoras de congresos y reuniones,2020,
Jalón de Cameros,Empresas organizadoras de congresos y reuniones,2021,
Jalón de Cameros,Empresas organizadoras de congresos y reuniones,2022,
Jalón de Cameros,Empresas organizadoras de congresos y reuniones,2023,
Jalón de Cameros,Empresas organizadoras de congresos y reuniones,2024,
Jalón de Cameros,Turismo activo,2009,
Jalón de Cameros,Turismo activo,2010,
Jalón de Cameros,Turismo activo,2011,
Jalón de Cameros,Turismo activo,2012,
Jalón de Cameros,Turismo activo,2013,
Jalón de Cameros,Turismo activo,2014,
Jalón de Cameros,Turismo activo,2015,
Jalón de Cameros,Turismo activo,2016,
Jalón de Cameros,Turismo activo,2017,
Jalón de Cameros,Turismo activo,2018,
Jalón de Cameros,Turismo activo,2019,
Jalón de Cameros,Turismo activo,2020,
Jalón de Cameros,Turismo activo,2021,
Jalón de Cameros,Turismo activo,2022,
Jalón de Cameros,Turismo activo,2023,
Jalón de Cameros,Turismo activo,2024,
Laguna de Cameros,Agencias de viajes,2009,
Laguna de Cameros,Agencias de viajes,2010,
Laguna de Cameros,Agencias de viajes,2011,
Laguna de Cameros,Agencias de viajes,2012,
Laguna de Cameros,Agencias de viajes,2013,
Laguna de Cameros,Agencias de viajes,2014,
Laguna de Cameros,Agencias de viajes,2015,
Laguna de Cameros,Agencias de viajes,2016,
Laguna de Cameros,Agencias de viajes,2017,
Laguna de Cameros,Agencias de viajes,2018,
Laguna de Cameros,Agencias de viajes,2019,
Laguna de Cameros,Agencias de viajes,2020,
Laguna de Cameros,Agencias de viajes,2021,
Laguna de Cameros,Agencias de viajes,2022,
Laguna de Cameros,Agencias de viajes,2023,
Laguna de Cameros,Agencias de viajes,2024,
Laguna de Cameros,Empresas organizadoras de congresos y reuniones,2009,
Laguna de Cameros,Empresas organizadoras de congresos y reuniones,2010,
Laguna de Cameros,Empresas organizadoras de congresos y reuniones,2011,
Laguna de Cameros,Empresas organizadoras de congresos y reuniones,2012,
Laguna de Cameros,Empresas organizadoras de congresos y reuniones,2013,
Laguna de Cameros,Empresas organizadoras de congresos y reuniones,2014,
Laguna de Cameros,Empresas organizadoras de congresos y reuniones,2015,
Laguna de Cameros,Empresas organizadoras de congresos y reuniones,2016,
Laguna de Cameros,Empresas organizadoras de congresos y reuniones,2017,
Laguna de Cameros,Empresas organizadoras de congresos y reuniones,2018,
Laguna de Cameros,Empresas organizadoras de congresos y reuniones,2019,
Laguna de Cameros,Empresas organizadoras de congresos y reuniones,2020,
Laguna de Cameros,Empresas organizadoras de congresos y reuniones,2021,
Laguna de Cameros,Empresas organizadoras de congresos y reuniones,2022,
Laguna de Cameros,Empresas organizadoras de congresos y reuniones,2023,
Laguna de Cameros,Empresas organizadoras de congresos y reuniones,2024,
Laguna de Cameros,Turismo activo,2009,
Laguna de Cameros,Turismo activo,2010,
Laguna de Cameros,Turismo activo,2011,
Laguna de Cameros,Turismo activo,2012,
Laguna de Cameros,Turismo activo,2013,
Laguna de Cameros,Turismo activo,2014,
Laguna de Cameros,Turismo activo,2015,
Laguna de Cameros,Turismo activo,2016,
Laguna de Cameros,Turismo activo,2017,
Laguna de Cameros,Turismo activo,2018,
Laguna de Cameros,Turismo activo,2019,
Laguna de Cameros,Turismo activo,2020,
Laguna de Cameros,Turismo activo,2021,
Laguna de Cameros,Turismo activo,2022,
Laguna de Cameros,Turismo activo,2023,
Laguna de Cameros,Turismo activo,2024,
Lagunilla del Jubera,Agencias de viajes,2009,
Lagunilla del Jubera,Agencias de viajes,2010,
Lagunilla del Jubera,Agencias de viajes,2011,
Lagunilla del Jubera,Agencias de viajes,2012,
Lagunilla del Jubera,Agencias de viajes,2013,
Lagunilla del Jubera,Agencias de viajes,2014,
Lagunilla del Jubera,Agencias de viajes,2015,
Lagunilla del Jubera,Agencias de viajes,2016,
Lagunilla del Jubera,Agencias de viajes,2017,
Lagunilla del Jubera,Agencias de viajes,2018,
Lagunilla del Jubera,Agencias de viajes,2019,
Lagunilla del Jubera,Agencias de viajes,2020,
Lagunilla del Jubera,Agencias de viajes,2021,
Lagunilla del Jubera,Agencias de viajes,2022,
Lagunilla del Jubera,Agencias de viajes,2023,
Lagunilla del Jubera,Agencias de viajes,2024,
Lagunilla del Jubera,Empresas organizadoras de congresos y reuniones,2009,
Lagunilla del Jubera,Empresas organizadoras de congresos y reuniones,2010,
Lagunilla del Jubera,Empresas organizadoras de congresos y reuniones,2011,
Lagunilla del Jubera,Empresas organizadoras de congresos y reuniones,2012,
Lagunilla del Jubera,Empresas organizadoras de congresos y reuniones,2013,
Lagunilla del Jubera,Empresas organizadoras de congresos y reuniones,2014,
Lagunilla del Jubera,Empresas organizadoras de congresos y reuniones,2015,
Lagunilla del Jubera,Empresas organizadoras de congresos y reuniones,2016,
Lagunilla del Jubera,Empresas organizadoras de congresos y reuniones,2017,
Lagunilla del Jubera,Empresas organizadoras de congresos y reuniones,2018,
Lagunilla del Jubera,Empresas organizadoras de congresos y reuniones,2019,
Lagunilla del Jubera,Empresas organizadoras de congresos y reuniones,2020,
Lagunilla del Jubera,Empresas organizadoras de congresos y reuniones,2021,
Lagunilla del Jubera,Empresas organizadoras de congresos y reuniones,2022,
Lagunilla del Jubera,Empresas organizadoras de congresos y reuniones,2023,
Lagunilla del Jubera,Empresas organizadoras de congresos y reuniones,2024,
Lagunilla del Jubera,Turismo activo,2009,
Lagunilla del Jubera,Turismo activo,2010,
Lagunilla del Jubera,Turismo activo,2011,
Lagunilla del Jubera,Turismo activo,2012,
Lagunilla del Jubera,Turismo activo,2013,
Lagunilla del Jubera,Turismo activo,2014,
Lagunilla del Jubera,Turismo activo,2015,
Lagunilla del Jubera,Turismo activo,2016,
Lagunilla del Jubera,Turismo activo,2017,
Lagunilla del Jubera,Turismo activo,2018,
Lagunilla del Jubera,Turismo activo,2019,
Lagunilla del Jubera,Turismo activo,2020,
Lagunilla del Jubera,Turismo activo,2021,
Lagunilla del Jubera,Turismo activo,2022,
Lagunilla del Jubera,Turismo activo,2023,
Lagunilla del Jubera,Turismo activo,2024,
Lardero,Agencias de viajes,2009,1
Lardero,Agencias de viajes,2010,
Lardero,Agencias de viajes,2011,
Lardero,Agencias de viajes,2012,
Lardero,Agencias de viajes,2013,
Lardero,Agencias de viajes,2014,
Lardero,Agencias de viajes,2015,
Lardero,Agencias de viajes,2016,
Lardero,Agencias de viajes,2017,
Lardero,Agencias de viajes,2018,1
Lardero,Agencias de viajes,2019,1
Lardero,Agencias de viajes,2020,1
Lardero,Agencias de viajes,2021,1
Lardero,Agencias de viajes,2022,1
Lardero,Agencias de viajes,2023,2
Lardero,Agencias de viajes,2024,2
Lardero,Empresas organizadoras de congresos y reuniones,2009,1
Lardero,Empresas organizadoras de congresos y reuniones,2010,1
Lardero,Empresas organizadoras de congresos y reuniones,2011,1
Lardero,Empresas organizadoras de congresos y reuniones,2012,1
Lardero,Empresas organizadoras de congresos y reuniones,2013,1
Lardero,Empresas organizadoras de congresos y reuniones,2014,1
Lardero,Empresas organizadoras de congresos y reuniones,2015,1
Lardero,Empresas organizadoras de congresos y reuniones,2016,1
Lardero,Empresas organizadoras de congresos y reuniones,2017,1
Lardero,Empresas organizadoras de congresos y reuniones,2018,1
Lardero,Empresas organizadoras de congresos y reuniones,2019,1
Lardero,Empresas organizadoras de congresos y reuniones,2020,1
Lardero,Empresas organizadoras de congresos y reuniones,2021,1
Lardero,Empresas organizadoras de congresos y reuniones,2022,1
Lardero,Empresas organizadoras de congresos y reuniones,2023,1
Lardero,Empresas organizadoras de congresos y reuniones,2024,1
Lardero,Turismo activo,2009,1
Lardero,Turismo activo,2010,1
Lardero,Turismo activo,2011,1
Lardero,Turismo activo,2012,1
Lardero,Turismo activo,2013,1
Lardero,Turismo activo,2014,1
Lardero,Turismo activo,2015,1
Lardero,Turismo activo,2016,1
Lardero,Turismo activo,2017,1
Lardero,Turismo activo,2018,1
Lardero,Turismo activo,2019,1
Lardero,Turismo activo,2020,1
Lardero,Turismo activo,2021,1
Lardero,Turismo activo,2022,1
Lardero,Turismo activo,2023,1
Lardero,Turismo activo,2024,1
Ledesma de la Cogolla,Agencias de viajes,2009,
Ledesma de la Cogolla,Agencias de viajes,2010,
Ledesma de la Cogolla,Agencias de viajes,2011,
Ledesma de la Cogolla,Agencias de viajes,2012,
Ledesma de la Cogolla,Agencias de viajes,2013,
Ledesma de la Cogolla,Agencias de viajes,2014,
Ledesma de la Cogolla,Agencias de viajes,2015,
Ledesma de la Cogolla,Agencias de viajes,2016,
Ledesma de la Cogolla,Agencias de viajes,2017,
Ledesma de la Cogolla,Agencias de viajes,2018,
Ledesma de la Cogolla,Agencias de viajes,2019,
Ledesma de la Cogolla,Agencias de viajes,2020,
Ledesma de la Cogolla,Agencias de viajes,2021,
Ledesma de la Cogolla,Agencias de viajes,2022,
Ledesma de la Cogolla,Agencias de viajes,2023,
Ledesma de la Cogolla,Agencias de viajes,2024,
Ledesma de la Cogolla,Empresas organizadoras de congresos y reuniones,2009,
Ledesma de la Cogolla,Empresas organizadoras de congresos y reuniones,2010,
Ledesma de la Cogolla,Empresas organizadoras de congresos y reuniones,2011,
Ledesma de la Cogolla,Empresas organizadoras de congresos y reuniones,2012,
Ledesma de la Cogolla,Empresas organizadoras de congresos y reuniones,2013,
Ledesma de la Cogolla,Empresas organizadoras de congresos y reuniones,2014,
Ledesma de la Cogolla,Empresas organizadoras de congresos y reuniones,2015,
Ledesma de la Cogolla,Empresas organizadoras de congresos y reuniones,2016,
Ledesma de la Cogolla,Empresas organizadoras de congresos y reuniones,2017,
Ledesma de la Cogolla,Empresas organizadoras de congresos y reuniones,2018,
Ledesma de la Cogolla,Empresas organizadoras de congresos y reuniones,2019,
Ledesma de la Cogolla,Empresas organizadoras de congresos y reuniones,2020,
Ledesma de la Cogolla,Empresas organizadoras de congresos y reuniones,2021,
Ledesma de la Cogolla,Empresas organizadoras de congresos y reuniones,2022,
Ledesma de la Cogolla,Empresas organizadoras de congresos y reuniones,2023,
Ledesma de la Cogolla,Empresas organizadoras de congresos y reuniones,2024,
Ledesma de la Cogolla,Turismo activo,2009,
Ledesma de la Cogolla,Turismo activo,2010,
Ledesma de la Cogolla,Turismo activo,2011,
Ledesma de la Cogolla,Turismo activo,2012,
Ledesma de la Cogolla,Turismo activo,2013,
Ledesma de la Cogolla,Turismo activo,2014,
Ledesma de la Cogolla,Turismo activo,2015,
Ledesma de la Cogolla,Turismo activo,2016,
Ledesma de la Cogolla,Turismo activo,2017,
Ledesma de la Cogolla,Turismo activo,2018,
Ledesma de la Cogolla,Turismo activo,2019,
Ledesma de la Cogolla,Turismo activo,2020,
Ledesma de la Cogolla,Turismo activo,2021,
Ledesma de la Cogolla,Turismo activo,2022,
Ledesma de la Cogolla,Turismo activo,2023,
Ledesma de la Cogolla,Turismo activo,2024,
Leiva,Agencias de viajes,2009,
Leiva,Agencias de viajes,2010,
Leiva,Agencias de viajes,2011,
Leiva,Agencias de viajes,2012,
Leiva,Agencias de viajes,2013,
Leiva,Agencias de viajes,2014,
Leiva,Agencias de viajes,2015,
Leiva,Agencias de viajes,2016,
Leiva,Agencias de viajes,2017,
Leiva,Agencias de viajes,2018,
Leiva,Agencias de viajes,2019,
Leiva,Agencias de viajes,2020,
Leiva,Agencias de viajes,2021,
Leiva,Agencias de viajes,2022,
Leiva,Agencias de viajes,2023,
Leiva,Agencias de viajes,2024,
Leiva,Empresas organizadoras de congresos y reuniones,2009,
Leiva,Empresas organizadoras de congresos y reuniones,2010,
Leiva,Empresas organizadoras de congresos y reuniones,2011,
Leiva,Empresas organizadoras de congresos y reuniones,2012,
Leiva,Empresas organizadoras de congresos y reuniones,2013,
Leiva,Empresas organizadoras de congresos y reuniones,2014,
Leiva,Empresas organizadoras de congresos y reuniones,2015,
Leiva,Empresas organizadoras de congresos y reuniones,2016,
Leiva,Empresas organizadoras de congresos y reuniones,2017,
Leiva,Empresas organizadoras de congresos y reuniones,2018,
Leiva,Empresas organizadoras de congresos y reuniones,2019,
Leiva,Empresas organizadoras de congresos y reuniones,2020,
Leiva,Empresas organizadoras de congresos y reuniones,2021,
Leiva,Empresas organizadoras de congresos y reuniones,2022,
Leiva,Empresas organizadoras de congresos y reuniones,2023,
Leiva,Empresas organizadoras de congresos y reuniones,2024,
Leiva,Turismo activo,2009,1
Leiva,Turismo activo,2010,1
Leiva,Turismo activo,2011,1
Leiva,Turismo activo,2012,1
Leiva,Turismo activo,2013,1
Leiva,Turismo activo,2014,1
Leiva,Turismo activo,2015,1
Leiva,Turismo activo,2016,1
Leiva,Turismo activo,2017,1
Leiva,Turismo activo,2018,1
Leiva,Turismo activo,2019,1
Leiva,Turismo activo,2020,1
Leiva,Turismo activo,2021,1
Leiva,Turismo activo,2022,1
Leiva,Turismo activo,2023,1
Leiva,Turismo activo,2024,1
Leza de Río Leza,Agencias de viajes,2009,
Leza de Río Leza,Agencias de viajes,2010,
Leza de Río Leza,Agencias de viajes,2011,
Leza de Río Leza,Agencias de viajes,2012,
Leza de Río Leza,Agencias de viajes,2013,
Leza de Río Leza,Agencias de viajes,2014,
Leza de Río Leza,Agencias de viajes,2015,
Leza de Río Leza,Agencias de viajes,2016,
Leza de Río Leza,Agencias de viajes,2017,
Leza de Río Leza,Agencias de viajes,2018,
Leza de Río Leza,Agencias de viajes,2019,
Leza de Río Leza,Agencias de viajes,2020,
Leza de Río Leza,Agencias de viajes,2021,
Leza de Río Leza,Agencias de viajes,2022,
Leza de Río Leza,Agencias de viajes,2023,
Leza de Río Leza,Agencias de viajes,2024,
Leza de Río Leza,Empresas organizadoras de congresos y reuniones,2009,
Leza de Río Leza,Empresas organizadoras de congresos y reuniones,2010,
Leza de Río Leza,Empresas organizadoras de congresos y reuniones,2011,
Leza de Río Leza,Empresas organizadoras de congresos y reuniones,2012,
Leza de Río Leza,Empresas organizadoras de congresos y reuniones,2013,
Leza de Río Leza,Empresas organizadoras de congresos y reuniones,2014,
Leza de Río Leza,Empresas organizadoras de congresos y reuniones,2015,
Leza de Río Leza,Empresas organizadoras de congresos y reuniones,2016,
Leza de Río Leza,Empresas organizadoras de congresos y reuniones,2017,
Leza de Río Leza,Empresas organizadoras de congresos y reuniones,2018,
Leza de Río Leza,Empresas organizadoras de congresos y reuniones,2019,
Leza de Río Leza,Empresas organizadoras de congresos y reuniones,2020,
Leza de Río Leza,Empresas organizadoras de congresos y reuniones,2021,
Leza de Río Leza,Empresas organizadoras de congresos y reuniones,2022,
Leza de Río Leza,Empresas organizadoras de congresos y reuniones,2023,
Leza de Río Leza,Empresas organizadoras de congresos y reuniones,2024,
Leza de Río Leza,Turismo activo,2009,
Leza de Río Leza,Turismo activo,2010,
Leza de Río Leza,Turismo activo,2011,
Leza de Río Leza,Turismo activo,2012,
Leza de Río Leza,Turismo activo,2013,
Leza de Río Leza,Turismo activo,2014,
Leza de Río Leza,Turismo activo,2015,
Leza de Río Leza,Turismo activo,2016,
Leza de Río Leza,Turismo activo,2017,
Leza de Río Leza,Turismo activo,2018,
Leza de Río Leza,Turismo activo,2019,
Leza de Río Leza,Turismo activo,2020,
Leza de Río Leza,Turismo activo,2021,
Leza de Río Leza,Turismo activo,2022,
Leza de Río Leza,Turismo activo,2023,
Leza de Río Leza,Turismo activo,2024,
Logrońo,Agencias de viajes,2009,58
Logrońo,Agencias de viajes,2010,56
Logrońo,Agencias de viajes,2011,56
Logrońo,Agencias de viajes,2012,57
Logrońo,Agencias de viajes,2013,57
Logrońo,Agencias de viajes,2014,53
Logrońo,Agencias de viajes,2015,51
Logrońo,Agencias de viajes,2016,51
Logrońo,Agencias de viajes,2017,52
Logrońo,Agencias de viajes,2018,52
Logrońo,Agencias de viajes,2019,49
Logrońo,Agencias de viajes,2020,49
Logrońo,Agencias de viajes,2021,44
Logrońo,Agencias de viajes,2022,42
Logrońo,Agencias de viajes,2023,42
Logrońo,Agencias de viajes,2024,41
Logrońo,Empresas organizadoras de congresos y reuniones,2009,17
Logrońo,Empresas organizadoras de congresos y reuniones,2010,17
Logrońo,Empresas organizadoras de congresos y reuniones,2011,17
Logrońo,Empresas organizadoras de congresos y reuniones,2012,18
Logrońo,Empresas organizadoras de congresos y reuniones,2013,18
Logrońo,Empresas organizadoras de congresos y reuniones,2014,12
Logrońo,Empresas organizadoras de congresos y reuniones,2015,12
Logrońo,Empresas organizadoras de congresos y reuniones,2016,12
Logrońo,Empresas organizadoras de congresos y reuniones,2017,12
Logrońo,Empresas organizadoras de congresos y reuniones,2018,7
Logrońo,Empresas organizadoras de congresos y reuniones,2019,7
Logrońo,Empresas organizadoras de congresos y reuniones,2020,7
Logrońo,Empresas organizadoras de congresos y reuniones,2021,7
Logrońo,Empresas organizadoras de congresos y reuniones,2022,7
Logrońo,Empresas organizadoras de congresos y reuniones,2023,7
Logrońo,Empresas organizadoras de congresos y reuniones,2024,7
Logrońo,Turismo activo,2009,4
Logrońo,Turismo activo,2010,4
Logrońo,Turismo activo,2011,5
Logrońo,Turismo activo,2012,6
Logrońo,Turismo activo,2013,7
Logrońo,Turismo activo,2014,9
Logrońo,Turismo activo,2015,11
Logrońo,Turismo activo,2016,11
Logrońo,Turismo activo,2017,11
Logrońo,Turismo activo,2018,11
Logrońo,Turismo activo,2019,11
Logrońo,Turismo activo,2020,11
Logrońo,Turismo activo,2021,12
Logrońo,Turismo activo,2022,11
Logrońo,Turismo activo,2023,11
Logrońo,Turismo activo,2024,10
