Municipio,Tipo de establecimiento,Periodo,DATA
Villarroya,Viviendas de uso turístico,2018,
Villarroya,Viviendas de uso turístico,2019,
Villarroya,Viviendas de uso turístico,2020,
Villarroya,Viviendas de uso turístico,2021,1
Villarroya,Viviendas de uso turístico,2022,
Villarroya,Viviendas de uso turístico,2023,1
Villarroya,Viviendas de uso turístico,2024,1
Villarta-Quintana,Viviendas de uso turístico,2018,
Villarta-Quintana,Viviendas de uso turístico,2019,
Villarta-Quintana,Viviendas de uso turístico,2020,
Villarta-Quintana,Viviendas de uso turístico,2021,1
Villarta-Quintana,Viviendas de uso turístico,2022,
Villarta-Quintana,Viviendas de uso turístico,2023,1
Villarta-Quintana,Viviendas de uso turístico,2024,1
Villavelayo,Viviendas de uso turístico,2018,2
Villavelayo,Viviendas de uso turístico,2019,2
Villavelayo,Viviendas de uso turístico,2020,2
Villavelayo,Viviendas de uso turístico,2021,2
Villavelayo,Viviendas de uso turístico,2022,2
Villavelayo,Viviendas de uso turístico,2023,2
Villavelayo,Viviendas de uso turístico,2024,2
Villaverde de Rioja,Viviendas de uso turístico,2018,
Villaverde de Rioja,Viviendas de uso turístico,2019,
Villaverde de Rioja,Viviendas de uso turístico,2020,1
Villaverde de Rioja,Viviendas de uso turístico,2021,1
Villaverde de Rioja,Viviendas de uso turístico,2022,1
Villaverde de Rioja,Viviendas de uso turístico,2023,1
Villaverde de Rioja,Viviendas de uso turístico,2024,1
Villoslada de Cameros,Viviendas de uso turístico,2018,1
Villoslada de Cameros,Viviendas de uso turístico,2019,1
Villoslada de Cameros,Viviendas de uso turístico,2020,4
Villoslada de Cameros,Viviendas de uso turístico,2021,5
Villoslada de Cameros,Viviendas de uso turístico,2022,5
Villoslada de Cameros,Viviendas de uso turístico,2023,5
Villoslada de Cameros,Viviendas de uso turístico,2024,6
Viniegra de Abajo,Viviendas de uso turístico,2018,3
Viniegra de Abajo,Viviendas de uso turístico,2019,3
Viniegra de Abajo,Viviendas de uso turístico,2020,2
Viniegra de Abajo,Viviendas de uso turístico,2021,2
Viniegra de Abajo,Viviendas de uso turístico,2022,2
Viniegra de Abajo,Viviendas de uso turístico,2023,2
Viniegra de Abajo,Viviendas de uso turístico,2024,2
Viniegra de Arriba,Viviendas de uso turístico,2018,
Viniegra de Arriba,Viviendas de uso turístico,2019,
Viniegra de Arriba,Viviendas de uso turístico,2020,
Viniegra de Arriba,Viviendas de uso turístico,2021,
Viniegra de Arriba,Viviendas de uso turístico,2022,
Viniegra de Arriba,Viviendas de uso turístico,2023,
Viniegra de Arriba,Viviendas de uso turístico,2024,
Zarratón,Viviendas de uso turístico,2018,
Zarratón,Viviendas de uso turístico,2019,1
Zarratón,Viviendas de uso turístico,2020,1
Zarratón,Viviendas de uso turístico,2021,2
Zarratón,Viviendas de uso turístico,2022,2
Zarratón,Viviendas de uso turístico,2023,1
Zarratón,Viviendas de uso turístico,2024,1
Zarzosa,Viviendas de uso turístico,2018,
Zarzosa,Viviendas de uso turístico,2019,
Zarzosa,Viviendas de uso turístico,2020,
Zarzosa,Viviendas de uso turístico,2021,
Zarzosa,Viviendas de uso turístico,2022,
Zarzosa,Viviendas de uso turístico,2023,
Zarzosa,Viviendas de uso turístico,2024,
Zorraquín,Viviendas de uso turístico,2018,3
Zorraquín,Viviendas de uso turístico,2019,4
Zorraquín,Viviendas de uso turístico,2020,9
Zorraquín,Viviendas de uso turístico,2021,10
Zorraquín,Viviendas de uso turístico,2022,10
Zorraquín,Viviendas de uso turístico,2023,10
Zorraquín,Viviendas de uso turístico,2024,11
